rowid,StockTakeID,DocNum,Inspector,SEQ,Location,SKU,Barcode,IBC,SBC,ProductName,QNT,SalePrice,DateTime
0102,470564,Q001040D024740000470564202102170832B01B0102,20032476,0102,B01B0102,8850002033399,8850002033399,8850002033399,8850002033399,ซิสเท็มม่ายาบ้วนปากโอดี 750มล,6,60.5,17 Feb 09:18PM
0103,470564,Q001040D024740000470564202102170832B01B0102,20032476,0103,B01B0102,8850006306017,8850006306017,8850006306017,8850006306017,คอลเกตพลักซ์แบมบูชาร์โคล 500มล,6,48.09,17 Feb 09:18PM
0104,470564,Q001040D024740000470564202102170832B01B0102,20032476,0104,B01B0102,8851818969889,8851818969889,8851818969889,8851818969889,บีโอเรกันแดดเอสพีเอฟ50 30มล,3,185.31,17 Feb 09:18PM
0105,470564,Q001040D024740000470564202102170832B01B0102,20032476,0105,B01B0102,8851818969889,8851818969889,8851818969889,8851818969889,บีโอเรกันแดดเอสพีเอฟ50 30มล,3,185.31,17 Feb 09:18PM
0106,470564,Q001040D024740000470564202102170832B01B0102,20032476,0106,B01B0102,8851520204360,8851520204360,8851520204360,8851520204360,เมนโทลาทั่มลิปไอซสตรอเบอรี่ 2ก,10,82.89,17 Feb 09:19PM
0107,470564,Q001040D024740000470564202102170832B01B0102,20032476,0107,B01B0102,7702018038183,7702018038183,7702018038183,7702018038183,ยิลเลตต์ด้ามมีดผู้หญิงซิมพลีx4,6,109.01,17 Feb 09:19PM
0108,470564,Q001040D024740000470564202102170832B01B0102,20032476,0108,B01B0102,8850006332443,8850006332443,8850006332443,8850006332443,คอลเกตแปรงสลิมซอฟท์แอดวานซ์,5,33.26,17 Feb 09:19PM
0109,470564,Q001040D024740000470564202102170832B01B0102,20032476,0109,B01B0102,8850002030503,8850002030503,8850002030503,8850002030503,กู๊ดเอจยาสีฟันไฮเปอร์ซอลท์ 90ก,6,38.59,17 Feb 09:20PM
0110,470564,Q001040D024740000470564202102170832B01B0102,20032476,0110,B01B0102,4902430918213,4902430918213,4902430918213,4902430918213,ออรัลบียาสีฟันดีพคลีน 90ก,6,86.8,17 Feb 09:20PM
0111,470564,Q001040D024740000470564202102170832B01B0102,20032476,0111,B01B0102,4902430918268,4902430918268,4902430918268,4902430918268,ออรัลบียาสีฟันไดมอนด์สตรอง 90ก,3,86.8,17 Feb 09:20PM
0112,470564,Q001040D024740000470564202102170832B01B0102,20032476,0112,B01B0102,4902430918237,4902430918237,4902430918237,4902430918237,ออรัลบียาสีฟันไวท์เทนนิ่ง 90ก,1,86.8,17 Feb 09:20PM
0113,470564,Q001040D024740000470564202102170832B01B0102,20032476,0113,B01B0102,4902430918244,4902430918244,4902430918244,4902430918244,ออรัลบียาสีฟันเฟรชเบรธ 90ก,2,86.8,17 Feb 09:20PM
0114,470564,Q001040D024740000470564202102170832B01B0102,20032476,0114,B01B0102,4902430918282,4902430918282,4902430918282,4902430918282,ออรัลบียาสีฟันกรามอรัสไวท์ 90ก,2,86.8,17 Feb 09:20PM
